attachment_id,case_id,document_id,file_name,file_type,file_extension,file_size_bytes,storage_backend,storage_location,checksum_sha256,created_at
ATT-000090,CASE-000090,DOC-000090,ATTACH_CASE-000090_0090.mp4,video/mp4,mp4,1846433,LOCAL,sample_data/attachments/CASE-000090/ATTACH_CASE-000090_0090.mp4,96e2b9906acba3c2b03784d026016873824a3bd4fd624a5e1a10a050b3c403ee,2025-10-27T05:53:35.155054
ATT-000091,CASE-000091,DOC-000091,ATTACH_CASE-000091_0091.jpg,image/jpeg,jpg,2226735,LOCAL,sample_data/attachments/CASE-000091/ATTACH_CASE-000091_0091.jpg,5ab17039e4a9c81ae6f3367fc515d082bfd58af93060d38e4aa95237a5babc23,2025-11-06T03:53:35.155095
ATT-000092,CASE-000092,DOC-000092,ATTACH_CASE-000092_0092.pdf,application/pdf,pdf,2860261,LOCAL,sample_data/attachments/CASE-000092/ATTACH_CASE-000092_0092.pdf,2e75809b8cb3a74ab48a7fd306d593820555843863916ab25fb35a132feb452f,2026-04-02T01:53:35.155135
ATT-000093,CASE-000093,DOC-000093,ATTACH_CASE-000093_0093.jpg,image/jpeg,jpg,524377,LOCAL,sample_data/attachments/CASE-000093/ATTACH_CASE-000093_0093.jpg,06aa7374f02498c777779063af9eebce02972ecdd612e15956ad4187475289be,2026-07-06T00:53:35.155177
ATT-000094,CASE-000094,DOC-000094,ATTACH_CASE-000094_0094.mp4,video/mp4,mp4,3765327,LOCAL,sample_data/attachments/CASE-000094/ATTACH_CASE-000094_0094.mp4,7072dabb2bef462d40e35d8c331a978ec32f06411a332427dfca32056668cb57,2026-08-24T14:53:35.155226
ATT-000095,CASE-000095,DOC-000095,ATTACH_CASE-000095_0095.mp4,video/mp4,mp4,2454926,LOCAL,sample_data/attachments/CASE-000095/ATTACH_CASE-000095_0095.mp4,75f592e0fd15a955e1fb1a3e779dc9c359219c1ffefb97068c5cc3ef6464b14c,2026-07-27T19:53:35.155271
ATT-000096,CASE-000096,DOC-000096,ATTACH_CASE-000096_0096.jpg,image/jpeg,jpg,2385486,LOCAL,sample_data/attachments/CASE-000096/ATTACH_CASE-000096_0096.jpg,4b54779ee18c9150261a249a1f2541ec4c0421755706785114eb89743a769239,2025-04-25T15:53:35.155320
ATT-000097,CASE-000097,DOC-000097,ATTACH_CASE-000097_0097.png,image/png,png,1474438,LOCAL,sample_data/attachments/CASE-000097/ATTACH_CASE-000097_0097.png,ce516252f4b693be7fced7cac29a66476f03c0a6f64a1727137338a95a42eaaf,2026-06-18T20:53:35.155362
ATT-000098,CASE-000098,DOC-000098,ATTACH_CASE-000098_0098.mp3,audio/mpeg,mp3,1886555,LOCAL,sample_data/attachments/CASE-000098/ATTACH_CASE-000098_0098.mp3,db16f32187a39c584431483e8195f81e8e56e972844d851bd6756740ec789955,2026-08-06T08:53:35.155404
ATT-000099,CASE-000099,DOC-000099,ATTACH_CASE-000099_0099.jpg,image/jpeg,jpg,4900599,LOCAL,sample_data/attachments/CASE-000099/ATTACH_CASE-000099_0099.jpg,e19a24c5838bcb51d41c897680dc8f0308a9f60bb8678b8b88d5aece4b518cee,2025-04-30T20:53:35.155446
ATT-000100,CASE-000100,DOC-000100,ATTACH_CASE-000100_0100.pdf,application/pdf,pdf,2888137,LOCAL,sample_data/attachments/CASE-000100/ATTACH_CASE-000100_0100.pdf,0fcddda9ebb51f0a8e832e16f6c5906bc96f23228ade564efaa8883eb9c06dbb,2025-07-23T07:53:35.155489
ATT-000101,CASE-000101,DOC-000101,ATTACH_CASE-000101_0101.jpg,image/jpeg,jpg,1778492,LOCAL,sample_data/attachments/CASE-000101/ATTACH_CASE-000101_0101.jpg,59c270093ada84ac3420aa508224150ee6f7584216f46081d30f97b0b7467810,2025-05-24T22:53:35.155532
ATT-000102,CASE-000102,DOC-000102,ATTACH_CASE-000102_0102.jpg,image/jpeg,jpg,3607511,LOCAL,sample_data/attachments/CASE-000102/ATTACH_CASE-000102_0102.jpg,ee0cc15f64486c3370bac7b3c0332eb359b82df096ad0605b100eb1064100f69,2026-07-03T18:53:35.155574
ATT-000103,CASE-000103,DOC-000103,ATTACH_CASE-000103_0103.png,image/png,png,51213,LOCAL,sample_data/attachments/CASE-000103/ATTACH_CASE-000103_0103.png,e1a31fbdccd85a4883cd3d86e5a57c55f504f2e1d48e9a16adcbf63f50bf272e,2026-03-24T22:53:35.155621
ATT-000104,CASE-000104,DOC-000104,ATTACH_CASE-000104_0104.mp3,audio/mpeg,mp3,3973207,LOCAL,sample_data/attachments/CASE-000104/ATTACH_CASE-000104_0104.mp3,e43e536a563a86be2b5f21d8dbff8260865b02421239efce8af9c34e453617c1,2026-07-11T02:53:35.155663
ATT-000105,CASE-000105,DOC-000105,ATTACH_CASE-000105_0105.png,image/png,png,792095,LOCAL,sample_data/attachments/CASE-000105/ATTACH_CASE-000105_0105.png,5fa8fa67195601658db4b1504ab6ce78c7ad333c113bb6630a84133218ffc23f,2025-11-05T18:53:35.155703
ATT-000106,CASE-000106,DOC-000106,ATTACH_CASE-000106_0106.png,image/png,png,4240342,LOCAL,sample_data/attachments/CASE-000106/ATTACH_CASE-000106_0106.png,b17ced04624aa9a4ff49edc37b5ef91ebef903081fe798b83447b2f2a8866659,2025-09-23T05:53:35.155743
ATT-000107,CASE-000107,DOC-000107,ATTACH_CASE-000107_0107.jpg,image/jpeg,jpg,3531898,LOCAL,sample_data/attachments/CASE-000107/ATTACH_CASE-000107_0107.jpg,6664ac2e86b2ab3d2170c8c1d66aecd40ebe30030dc0c99172fa6d508c977ddf,2026-03-04T16:53:35.155816
ATT-000108,CASE-000108,DOC-000108,ATTACH_CASE-000108_0108.mp4,video/mp4,mp4,4009004,LOCAL,sample_data/attachments/CASE-000108/ATTACH_CASE-000108_0108.mp4,4bf49230a7c996c140adf8a0b8c75f5da0d8ce2c9fbec9b397835e584c4fccb2,2026-04-13T11:53:35.155864
ATT-000109,CASE-000109,DOC-000109,ATTACH_CASE-000109_0109.mp3,audio/mpeg,mp3,1826189,LOCAL,sample_data/attachments/CASE-000109/ATTACH_CASE-000109_0109.mp3,3e2d780a7b80c5659540407ba311b35684d3f798a63068e35b1f7ca6f1496544,2025-10-14T06:53:35.155910
ATT-000110,CASE-000110,DOC-000110,ATTACH_CASE-000110_0110.jpg,image/jpeg,jpg,4186010,LOCAL,sample_data/attachments/CASE-000110/ATTACH_CASE-000110_0110.jpg,fa473f247b27d8a89c6105fe46fc2607f8eefb41dd5f7a1b41a4d5a92d975e50,2025-06-21T11:53:35.155954
ATT-000111,CASE-000111,DOC-000111,ATTACH_CASE-000111_0111.mp4,video/mp4,mp4,4076059,LOCAL,sample_data/attachments/CASE-000111/ATTACH_CASE-000111_0111.mp4,5494e45739e2bf4c8fda95e60d774bd567d3fbdc4cce6f74a9792ad590140a0e,2026-08-05T18:53:35.155996
ATT-000112,CASE-000112,DOC-000112,ATTACH_CASE-000112_0112.mp4,video/mp4,mp4,2935159,LOCAL,sample_data/attachments/CASE-000112/ATTACH_CASE-000112_0112.mp4,24f5449d6e95433d3f4084e4b22e4c57b632c082ed3700ab00faa7d2223e52ac,2025-09-05T07:53:35.156041
ATT-000113,CASE-000113,DOC-000113,ATTACH_CASE-000113_0113.jpg,image/jpeg,jpg,3682357,LOCAL,sample_data/attachments/CASE-000113/ATTACH_CASE-000113_0113.jpg,a8896b4e73fa97654e254c8419eb972bbe0b35796041d6185cfcc042b0659905,2025-05-14T22:53:35.156083
ATT-000114,CASE-000114,DOC-000114,ATTACH_CASE-000114_0114.png,image/png,png,2218661,LOCAL,sample_data/attachments/CASE-000114/ATTACH_CASE-000114_0114.png,5bcdadc2b9968e7bf25302976c3d8bc95857e77557636f945230e23ee522eff6,2026-07-09T05:53:35.156139
ATT-000115,CASE-000115,DOC-000115,ATTACH_CASE-000115_0115.png,image/png,png,4337555,LOCAL,sample_data/attachments/CASE-000115/ATTACH_CASE-000115_0115.png,af1ce0d37d52a55a812f9ebcba08ecc9a5ba563c69cf0ecb8cb4a27fe5a1307e,2025-11-22T00:53:35.156179
ATT-000116,CASE-000116,DOC-000116,ATTACH_CASE-000116_0116.pdf,application/pdf,pdf,1186422,LOCAL,sample_data/attachments/CASE-000116/ATTACH_CASE-000116_0116.pdf,c083bb93a5fd024196a592753f8433e2b6fd8dbed6abf875a488a758278c6028,2025-09-09T02:53:35.156219
ATT-000117,CASE-000117,DOC-000117,ATTACH_CASE-000117_0117.jpg,image/jpeg,jpg,395874,LOCAL,sample_data/attachments/CASE-000117/ATTACH_CASE-000117_0117.jpg,bd7b0d96a536307878ea0261cbc763f1efbcad4f02b555b9e11c9e31d467269e,2025-05-29T17:53:35.156259
ATT-000118,CASE-000118,DOC-000118,ATTACH_CASE-000118_0118.mp4,video/mp4,mp4,1486263,LOCAL,sample_data/attachments/CASE-000118/ATTACH_CASE-000118_0118.mp4,76800a75d966fa230c70eb1646336da71c297183ac96932fdf2eac4804c67630,2026-04-28T04:53:35.156299
ATT-000119,CASE-000119,DOC-000119,ATTACH_CASE-000119_0119.pdf,application/pdf,pdf,4102271,LOCAL,sample_data/attachments/CASE-000119/ATTACH_CASE-000119_0119.pdf,9faab171cd4b4d2b02f1f142ab0bf72c4dc442bb4fb61b0763f517926b8ea33d,2025-05-18T20:53:35.156339
ATT-000120,CASE-000120,DOC-000120,ATTACH_CASE-000120_0120.png,image/png,png,17199,LOCAL,sample_data/attachments/CASE-000120/ATTACH_CASE-000120_0120.png,e18344ab1a6bb04a2fe0dc36a5edb075b7a657be01ecbea7283cc846f9a0d596,2025-06-03T23:53:35.156390
ATT-000121,CASE-000121,DOC-000121,ATTACH_CASE-000121_0121.pdf,application/pdf,pdf,1441228,LOCAL,sample_data/attachments/CASE-000121/ATTACH_CASE-000121_0121.pdf,560daabb2661e379db329799b55e4d1e6f6d40c87a40544d29619769cbcfd31b,2026-07-13T18:53:35.156456
ATT-000122,CASE-000122,DOC-000122,ATTACH_CASE-000122_0122.mp4,video/mp4,mp4,3040719,LOCAL,sample_data/attachments/CASE-000122/ATTACH_CASE-000122_0122.mp4,b43ce34dc7a6f6a1994f197c5171c6170e3555953550f3d4f4602fd392a75c73,2026-07-13T10:53:35.156503
ATT-000123,CASE-000123,DOC-000123,ATTACH_CASE-000123_0123.pdf,application/pdf,pdf,2241176,LOCAL,sample_data/attachments/CASE-000123/ATTACH_CASE-000123_0123.pdf,e94610e1cff18ddba5f8bad263f6ce8c5f0f60a1a85120ddacf5f8a182e1ff9e,2026-04-10T08:53:35.156548
ATT-000124,CASE-000124,DOC-000124,ATTACH_CASE-000124_0124.png,image/png,png,3032992,LOCAL,sample_data/attachments/CASE-000124/ATTACH_CASE-000124_0124.png,ea8833895d6bfa83513fdb5fbfe3d92b3f50559b0f0d76c67a40aff296fbb574,2026-07-26T13:53:35.156591
ATT-000125,CASE-000125,DOC-000125,ATTACH_CASE-000125_0125.mp3,audio/mpeg,mp3,3240918,LOCAL,sample_data/attachments/CASE-000125/ATTACH_CASE-000125_0125.mp3,f99081ba3f3d214b0e8983ad357a5352c00a913cd05938452b1d3e0e474de7a5,2026-02-06T17:53:35.156632
ATT-000126,CASE-000126,DOC-000126,ATTACH_CASE-000126_0126.jpg,image/jpeg,jpg,1318691,LOCAL,sample_data/attachments/CASE-000126/ATTACH_CASE-000126_0126.jpg,8e287bd5a647dc737adae12cefcbd5a96465efd3697fa19e00102c18af67cd35,2026-06-03T11:53:35.156674
ATT-000127,CASE-000127,DOC-000127,ATTACH_CASE-000127_0127.png,image/png,png,2047424,LOCAL,sample_data/attachments/CASE-000127/ATTACH_CASE-000127_0127.png,3523b59341fd278c9be8fe37e41aa48b02304047a6140e0e957d3c39561e61d2,2026-05-07T05:53:35.156715
ATT-000128,CASE-000128,DOC-000128,ATTACH_CASE-000128_0128.png,image/png,png,1950788,LOCAL,sample_data/attachments/CASE-000128/ATTACH_CASE-000128_0128.png,4e6290e239f5233784e0d0aff45493090a7553e4875bbf0b653f02fd4219d03f,2026-03-05T15:53:35.156761
ATT-000129,CASE-000129,DOC-000129,ATTACH_CASE-000129_0129.mp4,video/mp4,mp4,304237,LOCAL,sample_data/attachments/CASE-000129/ATTACH_CASE-000129_0129.mp4,e017facb44d2b9baa44b3c37ff3b29d897ef0694797988284c54ce03783a979b,2026-07-25T03:53:35.156803
ATT-000130,CASE-000130,DOC-000130,ATTACH_CASE-000130_0130.png,image/png,png,533859,LOCAL,sample_data/attachments/CASE-000130/ATTACH_CASE-000130_0130.png,72ae47ef524dde7959a6f576934a23d285d786d72698ec0b6d271d30f1010357,2025-07-07T03:53:35.156853
ATT-000131,CASE-000131,DOC-000131,ATTACH_CASE-000131_0131.jpg,image/jpeg,jpg,745193,LOCAL,sample_data/attachments/CASE-000131/ATTACH_CASE-000131_0131.jpg,ca241fd7116d0e5e7d85eb8e8c2675200bf31d51196a3ac6de1b47dcb7927d4a,2026-05-28T22:53:35.156901
ATT-000132,CASE-000132,DOC-000132,ATTACH_CASE-000132_0132.jpg,image/jpeg,jpg,4118666,LOCAL,sample_data/attachments/CASE-000132/ATTACH_CASE-000132_0132.jpg,27d537adec868292a34ad3b8ff9f554e744b318982defd9063fda69e9052df97,2026-03-12T07:53:35.156947
ATT-000133,CASE-000133,DOC-000133,ATTACH_CASE-000133_0133.pdf,application/pdf,pdf,4054699,LOCAL,sample_data/attachments/CASE-000133/ATTACH_CASE-000133_0133.pdf,ce51de2a477c0c78ee784487c9057d4d0dbebc3c8d019a27cc8c20009dde4542,2026-01-09T20:53:35.156991
ATT-000134,CASE-000134,DOC-000134,ATTACH_CASE-000134_0134.pdf,application/pdf,pdf,221685,LOCAL,sample_data/attachments/CASE-000134/ATTACH_CASE-000134_0134.pdf,77991aa1b89af8ab17427c74a90d29ce13b94cc7d9d9c4bfe42e254760a018bc,2025-10-30T13:53:35.157038
ATT-000135,CASE-000135,DOC-000135,ATTACH_CASE-000135_0135.mp3,audio/mpeg,mp3,3084351,LOCAL,sample_data/attachments/CASE-000135/ATTACH_CASE-000135_0135.mp3,44fcfd1b5e727f2664c57727677799ba9342b0f5f37aec5c5ab1d24d18416b1d,2025-11-27T02:53:35.157081
ATT-000136,CASE-000136,DOC-000136,ATTACH_CASE-000136_0136.png,image/png,png,523746,LOCAL,sample_data/attachments/CASE-000136/ATTACH_CASE-000136_0136.png,dcba8d62f32eef1688e4d2f7daa5585cbb5d5ad6a7ec99239f5605d4aa291ce7,2025-08-01T02:53:35.157122
ATT-000137,CASE-000137,DOC-000137,ATTACH_CASE-000137_0137.mp3,audio/mpeg,mp3,4388013,LOCAL,sample_data/attachments/CASE-000137/ATTACH_CASE-000137_0137.mp3,bdd7c19d5474d85fd52f6fd48378b61074d20ceb321af2ffa1fb1c3a62834b10,2025-12-31T06:53:35.157164
ATT-000138,CASE-000138,DOC-000138,ATTACH_CASE-000138_0138.mp3,audio/mpeg,mp3,4094425,LOCAL,sample_data/attachments/CASE-000138/ATTACH_CASE-000138_0138.mp3,3eccca7fb5678fe7dfdba2ef87b3f9e3b2e5268f9e4769fdf0943f847682768c,2025-12-11T01:53:35.157207
ATT-000139,CASE-000139,DOC-000139,ATTACH_CASE-000139_0139.mp4,video/mp4,mp4,958492,LOCAL,sample_data/attachments/CASE-000139/ATTACH_CASE-000139_0139.mp4,b671e5c3170744f8fef8fae665469e8ce4ddc19495f1c6abb0700918220afb97,2025-05-25T08:53:35.157250
ATT-000140,CASE-000140,DOC-000140,ATTACH_CASE-000140_0140.png,image/png,png,3871429,LOCAL,sample_data/attachments/CASE-000140/ATTACH_CASE-000140_0140.png,956777a1939aa6d18613022b55147f962980d77570a47b58df9121d6e589a282,2026-02-07T05:53:35.157291
ATT-000141,CASE-000141,DOC-000141,ATTACH_CASE-000141_0141.png,image/png,png,2521637,LOCAL,sample_data/attachments/CASE-000141/ATTACH_CASE-000141_0141.png,f3f8942350053a03127c5ae23d4eb379bf25cac557eb39779db923c145327fa4,2026-06-12T07:53:35.157331
ATT-000142,CASE-000142,DOC-000142,ATTACH_CASE-000142_0142.jpg,image/jpeg,jpg,4452570,LOCAL,sample_data/attachments/CASE-000142/ATTACH_CASE-000142_0142.jpg,90c8c5f28289d7e501293eac984504e2b3759588e6398a870bdfcc9e43f0132f,2026-08-03T03:53:35.157372
ATT-000143,CASE-000143,DOC-000143,ATTACH_CASE-000143_0143.mp4,video/mp4,mp4,1719104,LOCAL,sample_data/attachments/CASE-000143/ATTACH_CASE-000143_0143.mp4,14f263d16be545386340bd0aae6158e6f02267b277a8eb007add0aa56869e9b1,2025-05-27T10:53:35.157416
ATT-000144,CASE-000144,DOC-000144,ATTACH_CASE-000144_0144.mp4,video/mp4,mp4,3749520,LOCAL,sample_data/attachments/CASE-000144/ATTACH_CASE-000144_0144.mp4,c6fa45a561d3dbe415d7073ba98479ae3716f20b48236c151793b2061f487d33,2025-07-11T17:53:35.157458
ATT-000145,CASE-000145,DOC-000145,ATTACH_CASE-000145_0145.pdf,application/pdf,pdf,1857050,LOCAL,sample_data/attachments/CASE-000145/ATTACH_CASE-000145_0145.pdf,8761344aa792968cc1262dacee0dac6cb9eef1ad9611c1ef94efad12fa76265e,2026-01-09T11:53:35.157503
ATT-000146,CASE-000146,DOC-000146,ATTACH_CASE-000146_0146.jpg,image/jpeg,jpg,4733614,LOCAL,sample_data/attachments/CASE-000146/ATTACH_CASE-000146_0146.jpg,e5bbebcfdae626c22c56ca36b4bf1c69c6b3c6444599d13d2be895b4d91b8c01,2026-02-04T02:53:35.157545
ATT-000147,CASE-000147,DOC-000147,ATTACH_CASE-000147_0147.mp4,video/mp4,mp4,2249251,LOCAL,sample_data/attachments/CASE-000147/ATTACH_CASE-000147_0147.mp4,6b14ac9cbb7a914479a669b61fc3df4beb1a51cdc950265a7c5a5d6d68ef3cc5,2026-02-10T11:53:35.157587
ATT-000148,CASE-000148,DOC-000148,ATTACH_CASE-000148_0148.png,image/png,png,4031493,LOCAL,sample_data/attachments/CASE-000148/ATTACH_CASE-000148_0148.png,e60922aabec1b6d7cbc216bcc73525d42daf11987ff9cc3851b1ce511db060b8,2026-04-14T18:53:35.157628
ATT-000149,CASE-000149,DOC-000149,ATTACH_CASE-000149_0149.pdf,application/pdf,pdf,388018,LOCAL,sample_data/attachments/CASE-000149/ATTACH_CASE-000149_0149.pdf,3ea9c5f20115966f2c3ec652a6077d5f50591407ef76ffd6edce801057c6ad55,2025-10-05T16:53:35.157673
ATT-000150,CASE-000150,DOC-000150,ATTACH_CASE-000150_0150.png,image/png,png,942579,LOCAL,sample_data/attachments/CASE-000150/ATTACH_CASE-000150_0150.png,2aa7f4565cd3b152098c45c87fccb5c913338fc6e11598bfe5cdc0b2cdc4f801,2025-05-03T07:53:35.157717
ATT-000151,CASE-000151,DOC-000151,ATTACH_CASE-000151_0151.pdf,application/pdf,pdf,1791041,LOCAL,sample_data/attachments/CASE-000151/ATTACH_CASE-000151_0151.pdf,04e6b562ff8ec5ecbbeefd5a4a6e4396fd8670a55106d2c479b84ed79baecfb7,2026-05-01T09:53:35.157759
ATT-000152,CASE-000152,DOC-000152,ATTACH_CASE-000152_0152.mp3,audio/mpeg,mp3,4486575,LOCAL,sample_data/attachments/CASE-000152/ATTACH_CASE-000152_0152.mp3,7ef68479c918e527e60b276187524d2611e5d86165e56b45c49438740c7d328d,2025-10-20T07:53:35.157803
ATT-000153,CASE-000153,DOC-000153,ATTACH_CASE-000153_0153.png,image/png,png,2019069,LOCAL,sample_data/attachments/CASE-000153/ATTACH_CASE-000153_0153.png,cffe586386081f5a7b8ae2ef3111a2e68380b3dd53d9329e8889aa4a805e43a9,2026-07-27T20:53:35.157844
ATT-000154,CASE-000154,DOC-000154,ATTACH_CASE-000154_0154.jpg,image/jpeg,jpg,1017422,LOCAL,sample_data/attachments/CASE-000154/ATTACH_CASE-000154_0154.jpg,c0874245bd8791b00d94fcce6bb1d41677075a693f91f606dad67bb556b81af7,2026-08-16T06:53:35.157888
ATT-000155,CASE-000155,DOC-000155,ATTACH_CASE-000155_0155.jpg,image/jpeg,jpg,561852,LOCAL,sample_data/attachments/CASE-000155/ATTACH_CASE-000155_0155.jpg,7097652a4558b5cf511582352ca7d23295730bad2efcf4a38675795231c04012,2025-12-05T23:53:35.157927
ATT-000156,CASE-000156,DOC-000156,ATTACH_CASE-000156_0156.png,image/png,png,1589745,LOCAL,sample_data/attachments/CASE-000156/ATTACH_CASE-000156_0156.png,9f1d1a5011825977b6eb8451b5b2df2cd3605fdadc404734e7926278b3ba67e1,2026-03-08T17:53:35.157972
ATT-000157,CASE-000157,DOC-000157,ATTACH_CASE-000157_0157.png,image/png,png,3093905,LOCAL,sample_data/attachments/CASE-000157/ATTACH_CASE-000157_0157.png,530212b0a768c264fda09b9b2eb6d1d12241f342bee7fee940433201b0ecc111,2026-01-27T15:53:35.158015
ATT-000158,CASE-000158,DOC-000158,ATTACH_CASE-000158_0158.pdf,application/pdf,pdf,1860867,LOCAL,sample_data/attachments/CASE-000158/ATTACH_CASE-000158_0158.pdf,d317de0aa094e28ce88502f0ccf52296f87f8a5097b1df7540a16428f9469912,2025-10-12T04:53:35.158069
ATT-000159,CASE-000159,DOC-000159,ATTACH_CASE-000159_0159.mp4,video/mp4,mp4,3450962,LOCAL,sample_data/attachments/CASE-000159/ATTACH_CASE-000159_0159.mp4,d937a4658c330bd972038144b2cc9c1dd932e75780018562d1ebb943c73e02d0,2026-08-03T04:53:35.158122
ATT-000160,CASE-000160,DOC-000160,ATTACH_CASE-000160_0160.pdf,application/pdf,pdf,4765228,LOCAL,sample_data/attachments/CASE-000160/ATTACH_CASE-000160_0160.pdf,5fdc459e3a19ea2e0cfd326b9354d6f3c54ea2fdd77f66cf1d8661a97ffcb78c,2026-01-10T22:53:35.158164
ATT-000161,CASE-000161,DOC-000161,ATTACH_CASE-000161_0161.jpg,image/jpeg,jpg,4370261,LOCAL,sample_data/attachments/CASE-000161/ATTACH_CASE-000161_0161.jpg,d2684b317d2e928a2fccf9d9b392bc5e7c9a7ef117d149c14ed2e1851930dcbb,2026-07-20T20:53:35.158204
ATT-000162,CASE-000162,DOC-000162,ATTACH_CASE-000162_0162.mp4,video/mp4,mp4,2957535,LOCAL,sample_data/attachments/CASE-000162/ATTACH_CASE-000162_0162.mp4,253d919cf53d3b4691254b2cf8617e174858647d172c7ce39da1cccd2475425e,2026-06-13T07:53:35.158245
ATT-000163,CASE-000163,DOC-000163,ATTACH_CASE-000163_0163.jpg,image/jpeg,jpg,2638884,LOCAL,sample_data/attachments/CASE-000163/ATTACH_CASE-000163_0163.jpg,809665cad2a905f78b839fc3ab2a9385fd8ee4544edef39ff28a6261f51e4a6c,2026-08-16T10:53:35.158285
ATT-000164,CASE-000164,DOC-000164,ATTACH_CASE-000164_0164.jpg,image/jpeg,jpg,1593545,LOCAL,sample_data/attachments/CASE-000164/ATTACH_CASE-000164_0164.jpg,22596e95384595615efa199b9ce13d354358edba39b6c29384afe91fd264c224,2026-07-21T01:53:35.158325
ATT-000165,CASE-000165,DOC-000165,ATTACH_CASE-000165_0165.pdf,application/pdf,pdf,3352156,LOCAL,sample_data/attachments/CASE-000165/ATTACH_CASE-000165_0165.pdf,2d77bf1e542fdab12fe091f0c830f67b47e081ac537d0ac42a9471547d75beb7,2026-07-29T06:53:35.158365
ATT-000166,CASE-000166,DOC-000166,ATTACH_CASE-000166_0166.png,image/png,png,915223,LOCAL,sample_data/attachments/CASE-000166/ATTACH_CASE-000166_0166.png,ce686ced8fc44e4876630f947343970eafeb5fb0418189214e84ade7661718a5,2025-12-11T14:53:35.158405
ATT-000167,CASE-000167,DOC-000167,ATTACH_CASE-000167_0167.mp4,video/mp4,mp4,3274690,LOCAL,sample_data/attachments/CASE-000167/ATTACH_CASE-000167_0167.mp4,843aff862b4e29e2a5bba8c17c2dbf92c625a35b2571992f2d3768bc46019ba5,2025-11-02T16:53:35.158453
ATT-000168,CASE-000168,DOC-000168,ATTACH_CASE-000168_0168.png,image/png,png,1262900,LOCAL,sample_data/attachments/CASE-000168/ATTACH_CASE-000168_0168.png,a82dfa2dcb153a5bfccdf1604ee03cde931ce07fe5cbe08225e9bc2974a65ae2,2025-10-16T20:53:35.158495
ATT-000169,CASE-000169,DOC-000169,ATTACH_CASE-000169_0169.mp3,audio/mpeg,mp3,1551226,LOCAL,sample_data/attachments/CASE-000169/ATTACH_CASE-000169_0169.mp3,3ba4afa0d28c142912c14991769235a90ea5ad0ca16c2a6cff8843284881457f,2026-04-14T19:53:35.158535
ATT-000170,CASE-000170,DOC-000170,ATTACH_CASE-000170_0170.mp3,audio/mpeg,mp3,4055425,LOCAL,sample_data/attachments/CASE-000170/ATTACH_CASE-000170_0170.mp3,43fa1f24cf063816eeaf36fae7594a223072ce83c0b8315c2502eea3f6984d5e,2026-01-21T09:53:35.158583
ATT-000171,CASE-000171,DOC-000171,ATTACH_CASE-000171_0171.jpg,image/jpeg,jpg,675974,LOCAL,sample_data/attachments/CASE-000171/ATTACH_CASE-000171_0171.jpg,0e68001bc00492d76816bf6950c2b0a4985031a7947862341969cb2b2e418e48,2025-09-26T06:53:35.158631
ATT-000172,CASE-000172,DOC-000172,ATTACH_CASE-000172_0172.pdf,application/pdf,pdf,79035,LOCAL,sample_data/attachments/CASE-000172/ATTACH_CASE-000172_0172.pdf,cd423849bd9bb3a830efabad031b5ea61902324973440600b39cd48a950261d0,2025-11-10T11:53:35.158675
ATT-000173,CASE-000173,DOC-000173,ATTACH_CASE-000173_0173.mp4,video/mp4,mp4,3282800,LOCAL,sample_data/attachments/CASE-000173/ATTACH_CASE-000173_0173.mp4,248351aec36ab6dab6617556855989466e5e2156adf14afe54ab7dae8ab37fc0,2025-06-12T06:53:35.158725
ATT-000174,CASE-000174,DOC-000174,ATTACH_CASE-000174_0174.mp4,video/mp4,mp4,1954602,LOCAL,sample_data/attachments/CASE-000174/ATTACH_CASE-000174_0174.mp4,df1ed2133bfb5582783130991dfff319ead30a8c70c4d5cafc23bb76222b75b3,2025-06-08T05:53:35.158775
ATT-000175,CASE-000175,DOC-000175,ATTACH_CASE-000175_0175.mp4,video/mp4,mp4,3141506,LOCAL,sample_data/attachments/CASE-000175/ATTACH_CASE-000175_0175.mp4,74b6b132afd52427c41e83b5de2fd54395760b02e9100a26037cd1ef3a3dbd2f,2025-11-02T12:53:35.158819
ATT-000176,CASE-000176,DOC-000176,ATTACH_CASE-000176_0176.mp3,audio/mpeg,mp3,4713674,LOCAL,sample_data/attachments/CASE-000176/ATTACH_CASE-000176_0176.mp3,5da5fd30b0f0c8f896bbf7fed85241d3cdfdb7a8bc26b220b6ac459bfb7de93a,2025-05-16T21:53:35.158871
ATT-000177,CASE-000177,DOC-000177,ATTACH_CASE-000177_0177.mp3,audio/mpeg,mp3,3186283,LOCAL,sample_data/attachments/CASE-000177/ATTACH_CASE-000177_0177.mp3,7df8dd4a8d0269abbd523ce8a2aeb5ed23af037ee242366f48a9ff95cc3967f4,2025-09-12T03:53:35.158922
ATT-000178,CASE-000178,DOC-000178,ATTACH_CASE-000178_0178.pdf,application/pdf,pdf,1246885,LOCAL,sample_data/attachments/CASE-000178/ATTACH_CASE-000178_0178.pdf,c2b6090ebd107690670446459d6b184bc037789b8b38fd42907812e779d282c7,2026-07-18T12:53:35.158968
ATT-000179,CASE-000179,DOC-000179,ATTACH_CASE-000179_0179.mp3,audio/mpeg,mp3,1704532,LOCAL,sample_data/attachments/CASE-000179/ATTACH_CASE-000179_0179.mp3,cf27833741c86f27c63f37d038e0f700659d2d1cf408462cafdd569b9c535494,2025-05-18T19:53:35.159011
